-0.387193 -0.650544 -0.850874 -0.988200 -1.05909 -1.06019 -0.993544 -0.867279 -0.694661 -0.492253 -0.277809 -0.682396E-01 0.122045 0.282270 0.405832 0.490283 0.536855 0.549693 0.534930 0.499761 0.451625 0.397549 0.343702 0.295138 0.255714 0.228135 0.214080 0.214383 0.229212 0.258253 0.300861 0.356179 0.423235 0.501005 0.588452 0.684556 0.788323 0.898793 1.01504 1.13617 1.26132 1.38966 1.52039 1.65274 1.78597 1.91936 2.05224 2.18396 2.31392 2.44154 2.56630 2.68772 2.80534 2.91876 3.02763 3.13164 3.23051 3.32401 3.41197 3.49425 3.57073 3.64137 3.70612 3.76500 3.81805 3.86534 3.90697 3.94306 3.97375 3.99921 4.01963 4.03519 4.04612 4.05264 4.05496 4.05334 4.04801 4.03921 4.02718 4.01218 3.99443 3.97418 3.95164 3.92706 3.90064 3.87260 3.84313 3.81243 3.78068 3.74805 3.71471 3.68080 3.64646 3.61184 3.57704 3.54218 3.50737 3.47268 3.43821 3.40402 3.37019 3.33676 3.30379 3.27132 3.23938 3.20800 3.17720 3.14701 3.11743 3.08847 3.06014 3.03242 3.00533 2.97885 2.95298 2.92770 2.90299 2.87885 2.85526 2.83220 2.80965 2.78758 2.76599 2.74485 2.72415 2.70385 2.68394 2.66441 2.64523 2.62637 2.60784 2.58960 2.57164 2.55394 2.53648 2.51926 2.50226 2.48546 2.46885 2.45242 2.43615 2.42005 2.40409 2.38827 2.37258 2.35701 2.34156 2.32622 2.31099 2.29585 2.28081 2.26585 2.25099 2.23621 2.22151 2.20690 2.19236 2.17790 2.16351 2.14920 2.13497 2.12081 2.10672 2.09271 2.07878 2.06492 2.05114 2.03744 2.02382 2.01028 1.99682 1.98344 1.97015 1.95695 1.94383 1.93080 1.91787 1.90502 1.89227 1.87962 1.86706 1.85460 1.84225 1.82999 1.81783 1.80578 1.79384 1.78200 1.77027 1.75864 1.74713 1.73573 1.72443 1.71326 1.70219 1.69124 1.68040 1.66968 1.65907 1.64858
-0.371786 -0.503232 -0.596971 -0.640097 -0.620488 -0.536709 -0.395434 -0.209528 0.416767E-02 0.227221 0.441871 0.632901 0.788946 0.903146 0.973190 1.00083 0.991048 0.951035 0.889145 0.813959 0.733536 0.654890 0.583704 0.524230 0.479356 0.450764 0.439148 0.444446 0.466056 0.503025 0.554192 0.618306 0.694093 0.780304 0.875741 0.979270 1.08981 1.20636 1.32793 1.45363 1.58257 1.71392 1.84687 1.98066 2.11455 2.24786 2.37991 2.51010 2.63783 2.76257 2.88381 3.00111 3.11406 3.22229 3.32548 3.42336 3.51570 3.60232 3.68307 3.75785 3.82661 3.88932 3.94599 3.99666 4.04142 4.08036 4.11362 4.14136 4.16374 4.18097 4.19324 4.20078 4.20382 4.20260 4.19738 4.18839 4.17589 4.16015 4.14140 4.11989 4.09589 4.06961 4.04131 4.01119 3.97949 3.94640 3.91213 3.87686 3.84078 3.80405 3.76682 3.72925 3.69146 3.65359 3.61574 3.57802 3.54051 3.50332 3.46650 3.43012 3.39424 3.35892 3.32418 3.29006 3.25659 3.22380 3.19169 3.16028 3.12957 3.09956 3.07026 3.04165 3.01372 2.98647 2.95988 2.93394 2.90861 2.88390 2.85977 2.83621 2.81318 2.79068 2.76868 2.74715 2.72607 2.70543 2.68519 2.66534 2.64585 2.62671 2.60790 2.58939 2.57116 2.55321 2.53552 2.51806 2.50082 2.48379 2.46696 2.45032 2.43384 2.41753 2.40136 2.38534 2.36946 2.35369 2.33805 2.32253 2.30711 2.29179 2.27657 2.26144 2.24641 2.23146 2.21660 2.20182 2.18713 2.17251 2.15798 2.14352 2.12915 2.11485 2.10063 2.08649 2.07243 2.05845 2.04456 2.03074 2.01701 2.00337 1.98981 1.97634 1.96296 1.94967 1.93647 1.92336 1.91035 1.89744 1.88463 1.87191 1.85930 1.84679 1.83438 1.82208 1.80988 1.79780 1.78582 1.77395 1.76220 1.75055 1.73902 1.72760 1.71630 1.70512 1.69405 1.68310 1.67226 1.66155 1.65095 1.64047
0.744749E-01 0.284494E-01 -0.813206E-02 0.977847E-02 0.891632E-01 0.225609 0.406785 0.615495 0.832490 1.03900 1.21885 1.35993 1.45497 1.50169 1.50226 1.46246 1.39052 1.29594 1.18848 1.07722 0.970051 0.873258 0.791460 0.727672 0.683505 0.659429 0.655060 0.669414 0.701145 0.748715 0.810525 0.885001 0.970645 1.06605 1.16993 1.28107 1.39838 1.52080 1.64738 1.77719 1.90937 2.04310 2.17758 2.31207 2.44586 2.57828 2.70870 2.83652 2.96120 3.08223 3.19915 3.31154 3.41903 3.52131 3.61810 3.70916 3.79431 3.87341 3.94637 4.01311 4.07363 4.12794 4.17609 4.21817 4.25428 4.28457 4.30920 4.32835 4.34224 4.35106 4.35506 4.35449 4.34958 4.34061 4.32783 4.31150 4.29189 4.26927 4.24389 4.21601 4.18587 4.15372 4.11980 4.08433 4.04752 4.00958 3.97071 3.93109 3.89089 3.85027 3.80939 3.76838 3.72737 3.68647 3.64580 3.60543 3.56547 3.52598 3.48704 3.44869 3.41098 3.37395 3.33765 3.30208 3.26728 3.23326 3.20002 3.16757 3.13590 3.10501 3.07490 3.04555 3.01694 2.98907 2.96190 2.93542 2.90961 2.88445 2.85990 2.83595 2.81257 2.78974 2.76742 2.74560 2.72425 2.70335 2.68287 2.66278 2.64308 2.62372 2.60470 2.58600 2.56759 2.54945 2.53158 2.51394 2.49653 2.47934 2.46234 2.44553 2.42890 2.41243 2.39611 2.37993 2.36390 2.34799 2.33220 2.31653 2.30096 2.28550 2.27015 2.25488 2.23972 2.22464 2.20965 2.19475 2.17993 2.16519 2.15054 2.13597 2.12149 2.10708 2.09276 2.07852 2.06437 2.05030 2.03631 2.02241 2.00860 1.99488 1.98125 1.96770 1.95426 1.94091 1.92765 1.91449 1.90143 1.88847 1.87561 1.86286 1.85021 1.83767 1.82524 1.81291 1.80070 1.78860 1.77661 1.76473 1.75297 1.74132 1.72979 1.71838 1.70709 1.69591 1.68486 1.67392 1.66311 1.65241 1.64184 1.63139
0.332975 0.457337 0.580661 0.711637 0.870475 1.05852 1.26539 1.47493 1.66954 1.83329 1.95401 2.02442 2.04248 2.01091 1.93636 1.82817 1.69708 1.55404 1.40925 1.27147 1.14762 1.04266 0.959680 0.900157 0.864257 0.851175 0.859460 0.887283 0.932650 0.993555 1.06807 1.15442 1.25097 1.35624 1.46891 1.58778 1.71175 1.83980 1.97099 2.10442 2.23927 2.37472 2.51004 2.64449 2.77741 2.90815 3.03613 3.16078 3.28161 3.39813 3.50994 3.61666 3.71797 3.81359 3.90330 3.98690 4.06425 4.13527 4.19989 4.25811 4.30994 4.35545 4.39472 4.42787 4.45506 4.47645 4.49224 4.50265 4.50790 4.50823 4.50390 4.49518 4.48233 4.46563 4.44535 4.42176 4.39514 4.36577 4.33390 4.29979 4.26371 4.22588 4.18654 4.14592 4.10423 4.06168 4.01844 3.97470 3.93063 3.88638 3.84209 3.79789 3.75391 3.71024 3.66698 3.62423 3.58205 3.54051 3.49966 3.45957 3.42025 3.38175 3.34409 3.30729 3.27136 3.23630 3.20212 3.16881 3.13636 3.10477 3.07402 3.04408 3.01495 2.98659 2.95900 2.93213 2.90596 2.88047 2.85563 2.83141 2.80779 2.78473 2.76221 2.74020 2.71867 2.69760 2.67697 2.65674 2.63689 2.61740 2.59826 2.57943 2.56090 2.54265 2.52466 2.50691 2.48939 2.47209 2.45498 2.43806 2.42132 2.40474 2.38832 2.37204 2.35590 2.33989 2.32399 2.30822 2.29256 2.27700 2.26154 2.24618 2.23092 2.21574 2.20066 2.18567 2.17076 2.15594 2.14121 2.12656 2.11199 2.09751 2.08311 2.06880 2.05458 2.04045 2.02640 2.01244 1.99858 1.98480 1.97113 1.95754 1.94405 1.93066 1.91737 1.90418 1.89110 1.87812 1.86524 1.85247 1.83981 1.82726 1.81482 1.80249 1.79028 1.77818 1.76620 1.75433 1.74258 1.73095 1.71944 1.70806 1.69679 1.68564 1.67462 1.66372 1.65294 1.64228 1.63175 1.62135
0.197162 0.578482 0.915727 1.22210 1.50428 1.76713 2.00694 2.21418 2.37781 2.48858 2.54114 2.53489 2.47396 2.36642 2.22312 2.05632 1.87842 1.70090 1.53352 1.38389 1.25736 1.15711 1.08443 1.03913 1.01990 1.02475 1.05130 1.09702 1.15945 1.23626 1.32538 1.42491 1.53323 1.64888 1.77057 1.89716 2.02761 2.16095 2.29629 2.43281 2.56969 2.70621 2.84164 2.97531 3.10658 3.23487 3.35962 3.48033 3.59652 3.70778 3.81375 3.91409 4.00853 4.09684 4.17884 4.25439 4.32341 4.38584 4.44167 4.49094 4.53370 4.57007 4.60016 4.62414 4.64218 4.65450 4.66132 4.66288 4.65943 4.65124 4.63859 4.62175 4.60102 4.57667 4.54900 4.51829 4.48482 4.44887 4.41071 4.37059 4.32877 4.28549 4.24099 4.19548 4.14916 4.10225 4.05492 4.00734 3.95967 3.91206 3.86464 3.81753 3.77084 3.72467 3.67910 3.63421 3.59007 3.54673 3.50424 3.46264 3.42196 3.38221 3.34342 3.30560 3.26875 3.23286 3.19793 3.16396 3.13092 3.09879 3.06757 3.03722 3.00772 2.97904 2.95115 2.92403 2.89765 2.87196 2.84695 2.82259 2.79883 2.77566 2.75304 2.73094 2.70933 2.68819 2.66749 2.64720 2.62729 2.60775 2.58856 2.56968 2.55110 2.53280 2.51476 2.49696 2.47939 2.46204 2.44488 2.42791 2.41111 2.39448 2.37800 2.36166 2.34546 2.32939 2.31344 2.29761 2.28188 2.26627 2.25075 2.23533 2.22001 2.20478 2.18964 2.17459 2.15963 2.14476 2.12997 2.11527 2.10066 2.08613 2.07169 2.05734 2.04308 2.02891 2.01483 2.00085 1.98695 1.97315 1.95945 1.94585 1.93235 1.91894 1.90564 1.89245 1.87936 1.86638 1.85350 1.84074 1.82809 1.81555 1.80313 1.79082 1.77863 1.76655 1.75460 1.74276 1.73105 1.71945 1.70798 1.69664 1.68541 1.67431 1.66334 1.65249 1.64176 1.63116 1.62069 1.61034
0.323689 0.570607 0.998669 1.44454 1.85172 2.20049 2.48313 2.69474 2.83201 2.89437 2.88503 2.81120 2.68366 2.51570 2.32181 2.11638 1.91255 1.72141 1.55149 1.40867 1.29628 1.21548 1.16569 1.14510 1.15111 1.18073 1.23087 1.29857 1.38110 1.47604 1.58128 1.69503 1.81572 1.94202 2.07277 2.20692 2.34353 2.48173 2.62071 2.75970 2.89798 3.03486 3.16968 3.30182 3.43069 3.55577 3.67653 3.79254 3.90337 4.00866 4.10809 4.20139 4.28833 4.36873 4.44248 4.50947 4.56967 4.62307 4.66972 4.70969 4.74308 4.77004 4.79073 4.80535 4.81411 4.81726 4.81504 4.80772 4.79558 4.77890 4.75799 4.73314 4.70464 4.67280 4.63791 4.60027 4.56016 4.51786 4.47364 4.42776 4.38048 4.33203 4.28264 4.23252 4.18189 4.13092 4.07979 4.02867 3.97771 3.92704 3.87679 3.82706 3.77796 3.72957 3.68198 3.63524 3.58941 3.54454 3.50067 3.45782 3.41601 3.37526 3.33557 3.29696 3.25940 3.22289 3.18743 3.15298 3.11954 3.08707 3.05555 3.02495 2.99524 2.96639 2.93836 2.91113 2.88467 2.85892 2.83387 2.80948 2.78571 2.76253 2.73991 2.71782 2.69623 2.67511 2.65443 2.63417 2.61429 2.59478 2.57560 2.55675 2.53819 2.51991 2.50188 2.48410 2.46654 2.44920 2.43204 2.41508 2.39828 2.38164 2.36515 2.34881 2.33260 2.31651 2.30055 2.28470 2.26896 2.25332 2.23778 2.22234 2.20700 2.19175 2.17659 2.16152 2.14654 2.13165 2.11684 2.10213 2.08750 2.07296 2.05850 2.04414 2.02987 2.01570 2.00161 1.98762 1.97373 1.95993 1.94623 1.93264 1.91914 1.90575 1.89247 1.87929 1.86622 1.85326 1.84042 1.82768 1.81506 1.80256 1.79017 1.77790 1.76575 1.75372 1.74181 1.73003 1.71837 1.70683 1.69541 1.68413 1.67296 1.66193 1.65102 1.64024 1.62958 1.61906 1.60866 1.59839
0.148086 0.522010 0.933918 1.41372 1.88399 2.29061 2.60753 2.82555 2.94498 2.97227 2.91852 2.79830 2.62842 2.42656 2.20987 1.99383 1.79136 1.61229 1.46334 1.34819 1.26798 1.22186 1.20751 1.22173 1.26092 1.32142 1.39975 1.49278 1.59780 1.71248 1.83490 1.96345 2.09678 2.23374 2.37336 2.51473 2.65705 2.79957 2.94159 3.08241 3.22139 3.35791 3.49138 3.62125 3.74698 3.86810 3.98416 4.09476 4.19954 4.29819 4.39045 4.47611 4.55498 4.62696 4.69195 4.74994 4.80092 4.84494 4.88209 4.91248 4.93627 4.95363 4.96478 4.96994 4.96935 4.96329 4.95204 4.93589 4.91513 4.89008 4.86104 4.82833 4.79226 4.75313 4.71125 4.66692 4.62043 4.57206 4.52207 4.47074 4.41830 4.36499 4.31104 4.25665 4.20202 4.14733 4.09274 4.03842 3.98449 3.93109 3.87832 3.82630 3.77510 3.72481 3.67549 3.62720 3.57997 3.53385 3.48886 3.44503 3.40235 3.36085 3.32051 3.28133 3.24329 3.20638 3.17059 3.13587 3.10221 3.06958 3.03794 3.00726 2.97751 2.94865 2.92064 2.89345 2.86703 2.84136 2.81639 2.79209 2.76842 2.74535 2.72284 2.70087 2.67939 2.65839 2.63782 2.61767 2.59790 2.57849 2.55942 2.54066 2.52219 2.50399 2.48605 2.46835 2.45086 2.43358 2.41649 2.39957 2.38283 2.36624 2.34979 2.33349 2.31731 2.30126 2.28532 2.26950 2.25378 2.23816 2.22265 2.20722 2.19190 2.17666 2.16152 2.14646 2.13150 2.11662 2.10183 2.08712 2.07251 2.05799 2.04355 2.02921 2.01496 2.00080 1.98674 1.97278 1.95891 1.94514 1.93148 1.91791 1.90445 1.89110 1.87786 1.86472 1.85170 1.83878 1.82598 1.81330 1.80073 1.78829 1.77596 1.76375 1.75166 1.73970 1.72786 1.71614 1.70455 1.69308 1.68175 1.67054 1.65945 1.64850 1.63767 1.62698 1.61641 1.60597 1.59567 1.58549
0.303506 0.445100 0.783920 1.20441 1.64784 2.04990 2.36694 2.57910 2.68408 2.69083 2.61513 2.47650 2.29582 2.09340 1.88754 1.69349 1.52287 1.38358 1.27997 1.21340 1.18283 1.18556 1.21788 1.27560 1.35450 1.45066 1.56056 1.68124 1.81022 1.94552 2.08554 2.22898 2.37480 2.52211 2.67014 2.81820 2.96564 3.11184 3.25620 3.39814 3.53710 3.67253 3.80392 3.93078 4.05265 4.16911 4.27977 4.38429 4.48238 4.57379 4.65832 4.73579 4.80611 4.86920 4.92504 4.97365 5.01508 5.04944 5.07685 5.09748 5.11152 5.11918 5.12071 5.11638 5.10646 5.09125 5.07105 5.04617 5.01694 4.98369 4.94673 4.90638 4.86298 4.81684 4.76826 4.71754 4.66499 4.61087 4.55546 4.49901 4.44177 4.38396 4.32581 4.26751 4.20924 4.15119 4.09350 4.03633 3.97979 3.92401 3.86908 3.81510 3.76214 3.71027 3.65954 3.61000 3.56167 3.51459 3.46878 3.42423 3.38096 3.33896 3.29821 3.25870 3.22042 3.18333 3.14742 3.11264 3.07896 3.04635 3.01478 2.98419 2.95457 2.92585 2.89800 2.87099 2.84477 2.81930 2.79454 2.77045 2.74700 2.72415 2.70186 2.68010 2.65884 2.63804 2.61767 2.59772 2.57814 2.55891 2.54001 2.52142 2.50311 2.48507 2.46727 2.44971 2.43235 2.41519 2.39822 2.38141 2.36477 2.34828 2.33193 2.31571 2.29961 2.28364 2.26777 2.25202 2.23636 2.22081 2.20535 2.18998 2.17471 2.15953 2.14443 2.12943 2.11451 2.09968 2.08493 2.07028 2.05571 2.04124 2.02685 2.01255 1.99835 1.98425 1.97024 1.95632 1.94251 1.92880 1.91519 1.90168 1.88829 1.87499 1.86181 1.84874 1.83579 1.82294 1.81022 1.79761 1.78511 1.77274 1.76049 1.74837 1.73636 1.72448 1.71273 1.70110 1.68960 1.67823 1.66699 1.65587 1.64489 1.63403 1.62331 1.61272 1.60225 1.59192 1.58172 1.57165
0.294490E-01 0.319935 0.568891 0.876196 1.21692 1.54357 1.81064 1.99051 2.07510 2.07117 1.99477 1.86652 1.70818 1.54015 1.37980 1.24060 1.13180 1.05863 1.02284 1.02339 1.05732 1.12047 1.20816 1.31569 1.43871 1.57344 1.71672 1.86602 2.01936 2.17526 2.33258 2.49044 2.64816 2.80516 2.96090 3.11492 3.26672 3.41583 3.56178 3.70408 3.84225 3.97585 4.10443 4.22757 4.34487 4.45599 4.56061 4.65845 4.74928 4.83290 4.90918 4.97802 5.03936 5.09318 5.13953 5.17848 5.21013 5.23463 5.25215 5.26290 5.26712 5.26506 5.25700 5.24323 5.22407 5.19982 5.17083 5.13743 5.09995 5.05873 5.01411 4.96643 4.91601 4.86317 4.80823 4.75148 4.69323 4.63374 4.57329 4.51212 4.45047 4.38856 4.32660 4.26478 4.20328 4.14226 4.08187 4.02222 3.96346 3.90566 3.84894 3.79335 3.73898 3.68587 3.63406 3.58359 3.53448 3.48675 3.44040 3.39543 3.35183 3.30959 3.26869 3.22910 3.19080 3.15376 3.11794 3.08330 3.04981 3.01742 2.98608 2.95577 2.92643 2.89802 2.87049 2.84380 2.81791 2.79277 2.76835 2.74460 2.72148 2.69895 2.67699 2.65554 2.63459 2.61409 2.59402 2.57434 2.55503 2.53606 2.51742 2.49907 2.48099 2.46317 2.44558 2.42821 2.41104 2.39406 2.37726 2.36062 2.34413 2.32779 2.31158 2.29549 2.27952 2.26367 2.24792 2.23227 2.21672 2.20127 2.18591 2.17064 2.15546 2.14036 2.12535 2.11043 2.09559 2.08084 2.06618 2.05160 2.03711 2.02271 2.00840 1.99419 1.98006 1.96604 1.95210 1.93827 1.92454 1.91091 1.89738 1.88396 1.87065 1.85744 1.84435 1.83137 1.81850 1.80575 1.79312 1.78061 1.76821 1.75594 1.74379 1.73177 1.71987 1.70809 1.69645 1.68493 1.67354 1.66228 1.65115 1.64015 1.62928 1.61854 1.60793 1.59746 1.58712 1.57691 1.56683 1.55688
0.208482 0.175020 0.304959 0.471885 0.664329 0.860265 1.02867 1.14402 1.19471 1.18317 1.12182 1.02833 0.921678 0.819271 0.735225 0.679540 0.658008 0.672634 0.722371 0.803979 0.912895 1.04398 1.19211 1.35262 1.52147 1.69544 1.87202 2.04940 2.22628 2.40181 2.57539 2.74662 2.91521 3.08088 3.24337 3.40240 3.55767 3.70883 3.85552 3.99737 4.13399 4.26500 4.39004 4.50876 4.62084 4.72599 4.82398 4.91457 4.99762 5.07298 5.14059 5.20040 5.25241 5.29669 5.33330 5.36238 5.38409 5.39861 5.40618 5.40704 5.40146 5.38974 5.37218 5.34911 5.32087 5.28781 5.25026 5.20859 5.16314 5.11428 5.06234 5.00766 4.95059 4.89145 4.83054 4.76818 4.70464 4.64021 4.57514 4.50968 4.44405 4.37847 4.31314 4.24824 4.18393 4.12036 4.05766 3.99596 3.93536 3.87595 3.81781 3.76100 3.70558 3.65158 3.59904 3.54797 3.49840 3.45032 3.40374 3.35863 3.31498 3.27277 3.23197 3.19256 3.15448 3.11771 3.08220 3.04792 3.01480 2.98282 2.95191 2.92204 2.89315 2.86520 2.83814 2.81192 2.78650 2.76183 2.73787 2.71457 2.69190 2.66981 2.64827 2.62724 2.60669 2.58658 2.56689 2.54757 2.52861 2.50999 2.49166 2.47362 2.45584 2.43830 2.42099 2.40388 2.38696 2.37022 2.35364 2.33721 2.32093 2.30478 2.28876 2.27285 2.25706 2.24136 2.22577 2.21028 2.19488 2.17956 2.16434 2.14920 2.13415 2.11917 2.10429 2.08948 2.07476 2.06012 2.04557 2.03110 2.01673 2.00243 1.98823 1.97412 1.96011 1.94618 1.93236 1.91863 1.90501 1.89149 1.87807 1.86476 1.85155 1.83846 1.82548 1.81261 1.79986 1.78723 1.77471 1.76231 1.75004 1.73789 1.72586 1.71396 1.70218 1.69054 1.67902 1.66763 1.65636 1.64523 1.63424 1.62337 1.61263 1.60203 1.59156 1.58122 1.57101 1.56094 1.55100 1.54119
